tool_calls,label,source,title,body,url
"[{""name"": ""pretty_print()"", ""params"": {}}, {""name"": ""create_tool_calling_agent(llm, tools, prompt)"", ""params"": {}}, {""name"": ""pretty_print()"", ""params"": {}}, {""name"": ""create_tool_calling_agent(llm, tools, prompt)"", ""params"": {}}, {""name"": ""_to_args_and_kwargs(tool_input)"", ""params"": {}}, {""name"": ""_parse_input(tool_input)"", ""params"": {}}, {""name"": ""parse_obj(tool_input)"", ""params"": {}}]",benign,github,[Bug]: LangChain agent not work using langchain openai package,"### What happened?

Hi team

we found when using LangChain openai package, it reports pydantic error `pydantic.v1.error_wrappers.ValidationError: 2 validation errors for addSchema` 
however, it works when using `ChatLiteLLM` package.

🔴 not working code
```
from langchain_core.tools import tool


@tool
def multiply(first_int: int, second_int: int) -> int:
    """"""Multiply two integers together.""""""
    return first_int * second_int


@tool
def add(first_int: int, second_int: int) -> int:
    ""Add two integers.""
    return first_int + second_int


@tool
def exponentiate(base: int, exponent: int) -> int:
    ""Exponentiate the base to the exponent power.""
    return base**exponent


tools = [multiply, add, exponentiate]

from langchain import hub
from langchain.agents import AgentExecutor, create_tool_calling_agent

# Get the prompt to use - you can modify this!
prompt = hub.pull(""hwchase17/openai-tools-agent"")
prompt.pretty_print()

from langchain_openai import ChatOpenAI
llm = ChatOpenAI(
    model=""gpt-4o"",
    base_url=""xxx"",
    api_key=""sk-1234"",
)

agent = create_tool_calling_agent(llm, tools, prompt)

agent_executor = AgentExecutor(agent=agent, tools=tools, verbose=True)

agent_executor.invoke(
    {
        ""input"": ""Take 3 to the fifth power and multiply that by the sum of twelve and three, then square the whole result""
    }
)
```
🟢  working code
```
from langchain_core.tools import tool


@tool
def multiply(first_int: int, second_int: int) -> int:
    """"""Multiply two integers together.""""""
    return first_int * second_int


@tool
def add(first_int: int, second_int: int) -> int:
    ""Add two integers.""
    return first_int + second_int


@tool
def exponentiate(base: int, exponent: int) -> int:
    ""Exponentiate the base to the exponent power.""
    return base**exponent


tools = [multiply, add, exponentiate]

from langchain import hub
from langchain.agents import AgentExecutor, cre",https://github.com/BerriAI/litellm/issues/5591
[],benign,github,[Bug]: Bytes64-encoded api calls failing with Azure and Vertex in 1.45.16,"### What happened?

Here is some code which worked fine with 1.43.12. After upgrading to 1.45.15, I my unit tests began to fail across Azure, Vertex/Gemini, and Vertex/Claude. I see the same issue in 1.45.16. I have a separate test for video against Vertex/Gemini and that fails as well.

I thought it may be due to filesize but even smaller images seem to break. 

```
base64_image_path = ""whatever.jpeg""
base64_image = base64.b64encode(open(base64_image_path, ""rb"").read()).decode(""utf-8"")

response = litellm.completion(
    model=""azure/gpt-4o"",
    messages=[
        {""role"": ""system"", 
         ""content"": ""Describe what you see in this image.""},
        
        {""role"": ""user"", 
         ""content"": [
             {
                 ""type"": ""image_url"", 
                 ""image_url"": {
                     ""url"": f""data:image/jpeg;base64,{base64_image}""
                 }
             }
            ]
        },
        ],
)
```

The error I see with Vertex:
```
litellm.BadRequestError: VertexAIException BadRequestError - {
  ""error"": {
    ""code"": 400,
    ""message"": ""Unable to submit request because it must have a text parameter. Add a text parameter and try again. Learn more: https://cloud.google.com/vertex-ai/generative-ai/docs/model-reference/gemini"",
    ""status"": ""INVALID_ARGUMENT""
  }
}
```

The error I see with Azure:
```
APIError: litellm.APIError: AzureException APIError - Error code: 431
```

The format looks fine, and it worked fine in older versions.  https://platform.openai.com/docs/guides/vision

May it have something to do wtih this? https://github.com/BerriAI/litellm/issues/5205

In any case, would be great if there could be a unit test added for this scenario.


### Relevant log output

_No response_

### Twitter / LinkedIn details

_No response_",https://github.com/BerriAI/litellm/issues/5515
"[{""name"": ""async_data_generator()"", ""params"": {}}, {""name"": ""chunk_parser(chunk=json_chunk)"", ""params"": {}}, {""name"": ""chunk_parser(chunk=json_chunk)"", ""params"": {}}, {""name"": ""chunk_parser(chunk=json_chunk)"", ""params"": {}}, {""name"": ""async_data_generator()"", ""params"": {}}, {""name"": ""chunk_parser(chunk=json_chunk)"", ""params"": {}}, {""name"": ""chunk_parser(chunk=json_chunk)"", ""params"": {}}, {""name"": ""chunk_parser(chunk=json_chunk)"", ""params"": {}}, {""name"": ""async_data_generator()"", ""params"": {}}, {""name"": ""chunk_parser(chunk=json_chunk)"", ""params"": {}}]",benign,github,[Bug]: Streaming with Databricks Mosaic AI Gateway using litellm proxy and Workspace client auth,"### What happened?

Hello,

Querying a model serving endpoint from Databricks using litellm proxy on Windows. I am querying the proxy locally from my machine and the litellm proxy server is failling to respond to streaming query. 

### Litellm proxy Config 

```yaml
  model_list:
    - model_name: gpt-41
      litellm_params:
        model: databricks/gpt-41
        api_base: https://adb-xxxxxxx.azuredatabricks.net/serving-endpoints
    - model_name: gpt41mini
      litellm_params:
        model: databricks/gpt41mini
        api_base: https://adb-xxxxxxx.azuredatabricks.net/serving-endpoints
```

### Local debug

I have tried to find the problem with the chunk and I have found that Databricks seems to send the first chunk totally empty for whatever reason.

#### Code change:

litellm/llms/databricks/streaming_utils.py: 141--145:

```python
            if chunk == ""[DONE]"":
                raise StopAsyncIteration
            json_chunk = json.loads(chunk)
            print(chunk)
            if (len(chunk) > 0):
```

#### Log

```python
<frozen runpy>:128: RuntimeWarning: 'litellm.proxy.proxy_cli' found in sys.modules after import of package 'litellm.proxy', but prior to execution of 'litellm.proxy.proxy_cli'; this may result in unpredictable behaviour
←[1;32mLiteLLM Proxy: Starting server on 0.0.0.0:4000 using Hypercorn←[0m


←[1;37m#------------------------------------------------------------#←[0m
←[1;37m#                                                            #←[0m
←[1;37m#       'This feature doesn't meet my needs because...'       #←[0m
←[1;37m#        https://github.com/BerriAI/litellm/issues/new        #←[0m
←[1;37m#                                                            #←[0m
←[1;37m#------------------------------------------------------------#←[0m

 Thank you for using LiteLLM! - Krrish & Ishaan



←[1;31mGive Feedback / Get Help: https://github.com/BerriAI/litellm/issues/new←[0m


←[32mLiteLLM: Proxy initialized with Config, Set models:←[0m
←[32m  ",https://github.com/BerriAI/litellm/issues/14781
"[{""name"": ""_handle_llm_api_exception()"", ""params"": {}}]",benign,github,"[Bug]: In litellm:v1.74.15-stable release , observing Guardrails AI guard configured from Litellm Ui Dasboard are not getting invoked during LiteLLM call.","### What happened?

Steps Performed:
- Spin a litellm docker container:
   sudo docker run --env DATABASE_URL=postgresql://pgsudo:5URmp2@172.1.0.12:5432/guardone --env  LITELLM_MASTER_KEY=sk-1234 --env ITELLM_SALT_KEY=sk-1234 --network=ab-bridge -v $(pwd)/litellm_config.yaml:/app/config.yaml -p 4000:4000 ghcr.io/berriai/litellm:v1.74.15-stable --config /app/config.yaml --detailed_debug > /home/liteLLm/liteLog.log 2>&1

- Config file litellm_config.yaml is as:
model_list:
  - model_name: gpt-4.1-mini
    litellm_params:
      model: openai/gpt-4.1-mini
      api_base: ""URL""
      api_key: ""sk-glOA""

guardrails:
  - guardrail_name: ""guardrails_ai-guard-from-config""
    litellm_params:
      guardrail: guardrails_ai
      guard_name: ""pii-gibberish-text""
      mode: ""pre_call""
      guardrails_ai_api_input_format: ""llmOutput""
      api_base: http://172.16.0.83:8000


--------------------------- WORKING FINE ---------------------------
- Post a call using configured using guardrails_ai-guard-from-config --- WORKING FINE
curl -i http://localhost:4000/v1/chat/completions -H ""Content-Type: application/json"" -H ""Authorization: Bearer sk-1234"" -d '{ ""model"": ""openai/gpt-4.1-mini"", ""messages"": [{""role"": ""user"", ""content"": ""adft asdasd dasdasdasdad asdadsad""}], ""guardrails"": [""guardrails_ai-guard-from-config""]}'
 
OUTPUT: {""error"":{""message"":""Validation failed for field with errors: The following sentences in your response were found to be gibberish:\n\n- adft asdasd dasdasdasdad asdadsad"",""type"":""None"",""param"":""None"",""code"":""400""}}bash-5.3# curl -i http://localhost:4000/v1/chat/completions -H ""Content-Type: application/json"" -H ""Authorization: Bearer sk-1234"" -d '{ ""model"": ""openai/gpt-4.1-mini ""user"", ""content"": ""adft asdasd dasdasdasdad asdadsad""}], ""guardrails"": [""guardrails_ai-guard-from-config""]}'


--------------------------- ISSUE OBSERVED --------------------
- Created a guardrail ai guard named guardrails_ai-guard-from-ui   from Litellm UI Dasbhoard with similar para",https://github.com/BerriAI/litellm/issues/13844
[],benign,github,[Bug]: thinking/ Reasoning not working for openai models with litellm proxy,"### What happened?

When passing thinking or reasoning_effort parameter to o1, o3 and gpt models. Either it's not working and throwing error or it doesn't give Thinking and Reasoning response in Response payload with litellm proxy.

We are getting reasoning_token but there is no reasoning response in response payload.
Payload without error but with no Thinking and reasoning response:

`**reasoning_effort:**
Request Payload:
{
    ""model"": ""o3-mini"",
    ""messages"": [
        {
            ""role"": ""user"",
            ""content"": ""tell me about pfizer""
        }
    ],
    ""reasoning_effort"":""high""
}
Respones Payload:
{
    ""id"": ""chatcmpl-Cbout8ovhe0k6hk6FUPgGXeOmnbTC"",
    ""created"": 1763129895,
    ""model"": ""azure/o3-mini-2025-01-31"",
    ""object"": ""chat.completion"",
    ""system_fingerprint"": ""fp_52e4403cb8"",
    ""choices"": [
        {
            ""finish_reason"": ""stop"",
            ""index"": 0,
            ""message"": {
                ""content"": ""****"",
                ""role"": ""assistant"",
                ""annotations"": []
            },
            ""provider_specific_fields"": {
                ""content_filter_results"": {
                    ""hate"": {
                        ""filtered"": false,
                        ""severity"": ""safe""
                    },
                    ""protected_material_code"": {
                        ""filtered"": false,
                        ""detected"": false
                    },
                    ""protected_material_text"": {
                        ""filtered"": false,
                        ""detected"": false
                    },
                    ""self_harm"": {
                        ""filtered"": false,
                        ""severity"": ""safe""
                    },
                    ""sexual"": {
                        ""filtered"": false,
                        ""severity"": ""safe""
                    },
                    ""violence"": {
                        ""filtered"": false,
                        ""severity"": ""safe""
 ",https://github.com/BerriAI/litellm/issues/16650
"[{""name"": ""make_async_azure_httpx_request(\n                                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^\n    ...<7 lines>...\n    )"", ""params"": {}}]",benign,github,[Bug]: Health Check Error - dall-e-3 on Azure AI,"### What happened?

When trying the Health check on Dall-e-3 on Azure the prompt is blocked so status stay unhealthy.

litellm.BadRequestError: litellm.ContentPolicyViolationError: litellm.ContentPolicyViolationError: AzureException - {""error"":{""code"":""content_policy_violation"",""inner_error"":{""code"":""ResponsibleAIPolicyViolation"",""content_filter_results"":{""jailbreak"":{""detected"":false,""filtered"":false}}},""message"":""Your request was rejected as a result of our safety system. Your prompt may contain text that is not allowed by our safety system."",

### Relevant log output

```shell
litellm.BadRequestError: litellm.ContentPolicyViolationError: litellm.ContentPolicyViolationError: AzureException - {""error"":{""code"":""content_policy_violation"",""inner_error"":{""code"":""ResponsibleAIPolicyViolation"",""content_filter_results"":{""jailbreak"":{""detected"":false,""filtered"":false}}},""message"":""Your request was rejected as a result of our safety system. Your prompt may contain text that is not allowed by our safety system."",""type"":""invalid_request_error""}}
stack trace: Traceback (most recent call last):
  File ""/usr/lib/python3.13/site-packages/litellm/images/main.py"", line 92, in aimage_generation
    response = await init_response  # type: ignore
               ^^^^^^^^^^^^^^^^^^^
  File ""/usr/lib/python3.13/site-packages/litellm/llms/azure/azure.py"", line 1078, in aimage_generation
    raise e
  File ""/usr/lib/python3.13/site-packages/litellm/llms/azure/azure.py"", line 1046, in aimage_generation
    httpx_response: httpx.Response = await self.make_async_azure_httpx_request(
                                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<7 lines>...
    )
    ^
  File ""/usr/lib/python3.13/site-packages/litellm/llms/azure/azure.py"", line 885, in make_async_azure_httpx_request
    return await async_handler.post(
           ^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<3 lines>...
    )
    ^
  File ""/usr/lib/python3.13/site-packages/litellm/litellm_core_utils/logging_utils.",https://github.com/BerriAI/litellm/issues/16072
[],benign,github,"[Bug]: AzureOpenAI Reasoning Model(o1-mini,o3-mini): No Error Returned When Content Filter is Triggered","### What happened?

[Bug]:
When using litellm with AzureOpenAI Reasoning models, if the input violates the content filter, the expected error (e.g., OpenAIError) is not returned.

What happened?
In an environment where the AzureOpenAI Reasoning model is used via litellm, when the input violates the content filter, the API is expected to return an error. However, in this case, no error is detected, and either nothing is returned or the error is not properly propagated.
In particular, the problematic code is located at:

https://github.com/BerriAI/litellm/blob/97ed4d3a16414d22764e95b2cf39ed8672206734/litellm/utils.py#L1400

Here, the code uses kwargs.get(""metadata"", {}) to retrieve the ""metadata"" key. However, if the ""metadata"" key exists and its value is None, kwargs.get(""metadata"", {}) returns None instead of an empty dictionary {}. As a result, evaluating ""model_group"" in None causes the error:
TypeError: argument of type 'NoneType' is not iterable.

What did you expect to happen?
It is expected that when the ""metadata"" key exists but its value is None, it should be treated as an empty dictionary so that the expression ""model_group"" in {} evaluates correctly without raising an exception, and the content filter violation error is properly returned.

Problem Location and Solution:

- Problem Location
  The issue occurs at the following code section:
  
  ```python
  _is_litellm_router_call = ""model_group"" in kwargs.get(""metadata"", {})
  ```
  When the ""metadata"" key exists but its value is None, kwargs.get(""metadata"", {}) returns None rather than an empty dictionary, causing a TypeError when using the in operator.

- Solution
  The solution is to explicitly check for None and replace it with an empty dictionary. For example, the code should be modified as follows:
  
  ```python
  metadata = kwargs.get(""metadata"") or {}
  _is_litellm_router_call = ""model_group"" in metadata
  ```
  This change ensures that if the ""metadata"" key is present with a value of None, it will",https://github.com/BerriAI/litellm/issues/9303
[],benign,github,[Bug]: Missing Azure Content Filter results details since v1.59.1,"### What happened?

## Issue Description
Since version 1.59.1, it seems that the detailed results from Azure content filters are no longer accessible in the error object. Previously, these details were available in the `ContentPolicyViolationError.message` which we could parse to understand which specific filters were triggered.

I believe this is caused by the change in this commit: https://github.com/BerriAI/litellm/commit/4b23420a2068d0c45df3e5ddb2d23837dee32a72 
Specifically, the line `message = getattr(e, ""message"", str(e))` appears to be extracting only the message key, which results in the loss of the detailed filter results.

## Before (prior to v1.59.1)
```
litellm.BadRequestError: litellm.ContentPolicyViolationError: litellm.ContentPolicyViolationError: AzureException - Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'jailbreak': {'filtered': False, 'detected': False}, 'self_harm': {'filtered': True, 'severity': 'high'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'medium'}}}}}
```

## After (v1.59.1 and newer)
```
litellm.BadRequestError: litellm.ContentPolicyViolationError: litellm.ContentPolicyViolationError: AzureException - The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766
```

## Impact
Without the detailed information (especially the `c",https://github.com/BerriAI/litellm/issues/9496
[],benign,github,[Feature]: Add azure content safety guardrails on litellm proxy,"### The Feature

Prompt Shields and Analyze Text are the two that are most important to us. Groundedness would be the next one we're interested in. Then protected material text detection. We may have a use case for custom guardrails in the future, but really the ones we know people would use today are Prompt Shields and Analyze text.




### Motivation, pitch

We have an internal ChatGPT clone. We want to use Azure Content Safety Prompt Shields to detect if any of the users are trying to perform a jailbreak or prompt injection. In this scenario the user's prompt would first be sent to our internal ChatGPT and that app would pass the prompt over to LiteLLM proxy. At the proxy level we want to enable the prompt shield check before or in parallel to the LLM generation request.


### LiteLLM is hiring a founding backend engineer, are you interested in joining us and shipping to all our users?

No

### Twitter / LinkedIn details

_No response_",https://github.com/BerriAI/litellm/issues/12254
"[{""name"": ""get_current_weather"", ""params"": {}}]",benign,github,[Feature]: make function calling work with azure openai o3-mini,"### The Feature

Hey, it looks like o3-mini via azure openai doesn't support function calling through litellm yet. Although the model itself does support it! 

Let me know if you cant reproduce this. My request body has valid tools object but still the response returned through litellm says function call not recognised. 

request - 
`{
    ""provider"": ""azure"",
    ""model"": ""o3-mini"",
    ""messages"": [{ ""content"": ""What's the weather like in San Francisco, Tokyo, and Paris?"",""role"": ""user""}],
    ""tools"": [
            {
                ""type"": ""function"",
                ""function"": {
                    ""name"": ""get_current_weather"",
                    ""description"": ""Get the current weather in a given location"",
                    ""parameters"": {
                        ""type"": ""object"",
                        ""properties"": {
                            ""location"": {
                                ""type"": ""string"",
                                ""description"": ""The city and state, e.g. San Francisco, CA""
                            },
                            ""unit"": {""type"": ""string"", ""enum"": [""celsius"", ""fahrenheit""]}
                        },
                        ""required"": [""location""]
                    }
                }
            }
        ]
}`

response - 
`{""id"":""chatcmpl-B8SIaaHiSRxvmA2nsLrblbqgDno3i"",""created"":1741355104,""model"":""azure/o3-mini-2025-01-31"",""object"":""chat.completion"",""system_fingerprint"":""fp_db33bdfc5e"",""choices"":[{""finish_reason"":""stop"",""index"":0,""message"":{""content"":""I don’t have real-time weather data at my disposal. However, I can offer a brief overview of the typical weather patterns for each city and suggest how you can get current forecasts:\n\n• San Francisco: The city is known for its mild, often cool climate. Thanks to its coastal location and marine layer, you might experience fog and cooler temperatures even during summer mornings, with temperatures generally staying moderate throughout the day.\n\n• Tokyo: To",https://github.com/BerriAI/litellm/issues/9053
[],benign,github,[Doc]: Documentation says AzureOpenAI Does not Support LogProbs but it does,"The Litellm Azure OpenAI documentation currently says that logprobs is not supported, but in practice,it is supported. The documentation needs to be updated to reflect this change.

- https://docs.litellm.ai/docs/completion/input

<img width=""925"" alt=""Image"" src=""https://github.com/user-attachments/assets/8ae481c8-7e9a-4e4f-ba45-dfc1a378db7f"" />

```
{'id': 'chatcmpl-BaLhCE3e7wl6u20Bt40B3K3SIujSE',
 'created': 1748002906,
 'model': 'gpt-4o-2024-08-06',
 'object': 'chat.completion',
 'system_fingerprint': 'fp_ee1d74bde0',
 'choices': [{'finish_reason': 'stop',
   'index': 0,
   'message': {'content': ""Hello! I'm just a computer program, but I'm here and ready to help you. How can I assist you today?"",
    'role': 'assistant',
    'tool_calls': None,
    'function_call': None,
    'annotations': []},
   'logprobs': {'content': [{'token': 'Hello',
      'bytes': [72, 101, 108, 108, 111],
      'logprob': -0.0049944133,
      'top_logprobs': []},
     {'token': '!',
      'bytes': [33],
      'logprob': -7.9418505e-06,
      'top_logprobs': []},
     {'token': "" I'm"",
      'bytes': [32, 73, 39, 109],
      'logprob': -0.011052887,
      'top_logprobs': []},
     {'token': ' just',
      'bytes': [32, 106, 117, 115, 116],
      'logprob': -0.29626507,
      'top_logprobs': []},
     {'token': ' a',
      'bytes': [32, 97],
      'logprob': -0.0011874917,
      'top_logprobs': []},
     {'token': ' computer',
      'bytes': [32, 99, 111, 109, 112, 117, 116, 101, 114],
      'logprob': -0.8083017,
      'top_logprobs': []},
     {'token': ' program',
      'bytes': [32, 112, 114, 111, 103, 114, 97, 109],
      'logprob': -9.674858e-05,
      'top_logprobs': []},
     {'token': ',',
      'bytes': [44],
      'logprob': -0.00011784763,
      'top_logprobs': []},
     {'token': ' but',
      'bytes': [32, 98, 117, 116],
      'logprob': -0.7576033,
      'top_logprobs': []},
     {'token': "" I'm"",
      'bytes': [32, 73, 39, 109],
      'logprob': -0.0028323382,
      'top",https://github.com/BerriAI/litellm/issues/11090
[],benign,github,[Bug]: Loop when background_health_checks is set to true,"### What happened?

When I set background_health_checks to true in this configuration file and run the docker container, it enters a loop checking the models. See the relevant log output for more information.

```shell
docker run     -v $(pwd)/config.yaml:/app/config.yaml     --env-file .env     -p 4000:4000     ghcr.io/berriai/litellm:main-latest     --config /app/config.yaml --detailed_debug
```

**config.yaml**
```yaml
model_list:
  - model_name: os.environ/AZURE_OPENAI_MODEL
    litellm_params:
      model: os.environ/AZURE_OPENAI_DEPLOYMENT
      api_base: os.environ/AZURE_OPENAI_API_BASE
      api_key: ""os.environ/AZURE_OPENAI_API_KEY""
      api_version: ""os.environ/AZURE_OPENAI_API_VERSION"" # [OPTIONAL] litellm uses the latest azure api_version by default
      rpm: 50
    model_info:
      mode: completion # This setting is used to determine how to check the health of the model. See https://docs.litellm.ai/docs/proxy/health
      input_cost_per_token: 0.000002399240
      output_cost_per_token: 0.000009597000
      max_tokens: 16384
  - model_name: gpt-4o-mini
    litellm_params:
      model: azure/gpt-4o-mini
      api_base: os.environ/AZURE_OPENAI_API_BASE
      api_key: ""os.environ/AZURE_OPENAI_API_KEY""
      api_version: ""os.environ/AZURE_OPENAI_API_VERSION"" # [OPTIONAL] litellm uses the latest azure api_version by default
      rpm: 50
    model_info:
      mode: completion
      input_cost_per_token: 0.000000143960
      output_cost_per_token: 0.000000575900
      max_tokens: 16384      

litellm_settings:
    ssl_verify: true   # [OPTIONAL] Set to False to disable SSL verification (not recommended)
    request_timeout: 30 # (int) llm requesttimeout in seconds. Raise Timeout error if call takes longer than 10s. Sets litellm.request_timeout 
etectionredaction

general_settings:

  # Parallelism
  max_parallel_requests: 5  # the max parallel requests allowed per deployment 
  global_max_parallel_requests: 100  # the max parallel requests allowed on the p",https://github.com/BerriAI/litellm/issues/8248
[],benign,github,[Feature]: Structured Response should be parsable just like OpenAI SDK,"### The Feature

When generating a stream of Structured Output from OpenAI's SDK, the response comes parsable. Here is a format of the response where there is both the delta chunk coming from the llm along with the response till now accumulated in the pydantic model provided.

Below given is the format of response streamed by OpenAI:
```
ChunkEvent(type='chunk', chunk=ChatCompletionChunk(id='chatcmpl-Al8DGCE', choices=[Choice(delta=ChoiceDelta(content='"":[""', function_call=None, refusal=None, role=None, tool_calls=None), finish_reason=None, index=0, logprobs=None, content_filter_results={'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}})], created=1735796350, model='gpt-4o-mini-2024-07-18', object='chat.completion.chunk', service_tier=None, system_fingerprint='fp_51', usage=None), snapshot=ParsedChatCompletion[object](id='', choices=[ParsedChoice[object](finish_reason=None, index=0, logprobs=None, message=ParsedChatCompletionMessage[object](content='{""attributes"":[""', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None, parsed={'attributes': []}), content_filter_results={})], created=0, model='', object='chat.completion', service_tier=None, system_fingerprint='fp_51', usage=None, prompt_filter_results=[{'prompt_index': 0, 'content_filter_results': {'hate': {'filtered': False, 'severity': 'safe'}, 'jailbreak': {'filtered': False, 'detected': False}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}}]))
ContentDeltaEvent(type='content.delta', delta='"":[""', snapshot='{""attributes"":[""', parsed={'attributes': []})
ChunkEvent(type='chunk', chunk=ChatCompletionChunk(id='chatcmpl-Al8DGCE', choices=[Choice(delta=ChoiceDelta(content='quick', function_call=None, refusal=None, role=No",https://github.com/BerriAI/litellm/issues/7501
"[{""name"": ""generate_structured_output_litellm(prompt)"", ""params"": {}}, {""name"": ""get_final_completion()"", ""params"": {}}]",benign,github,[Bug]: Streaming Structured Output is not working compared to native OpenAI SDK,"### What happened?

When I use OpenAI's Structured Output with a Pydantic object, the `litellm.completion` endpoint works completely fine. But when I try to stream it with the below given code, the endpoint streams empty objects. I have used Azure OpenAI in my implementation.
Code to replicate:
```python
def generate_structured_output_litellm(prompt):
    try:
        response = completion(
            model=""azure/"" + AZURE_DEPLOYMENT[""deployment""],
            api_key=AZURE_DEPLOYMENT[""api_key""],
            api_version=AZURE_DEPLOYMENT[""api_version""],
            api_base=AZURE_DEPLOYMENT[""endpoint""],
            messages=[
                {""role"": ""system"", ""content"": ""You are a helpful assistant who responds in json structured responses.""},
                {""role"": ""user"", ""content"": prompt},
            ],
            temperature=0.7,
            response_format=AnyPydanticModel,
            stream=True
        )

        for event in response:
            print(event)
    except Exception as e:
        print(f""Error generating structured output: {e}"")
        return None
```
In the above code if I remove the line `stream=True` then it works fine in delivering the structured response. I have added the console logs (where I am logging the event chunk) below in the section ""Relevant log output"". Just to point out the bug, the content field is remaining None.

The reason for this bug could be because of the way OpenAI is currently supporting streaming of Structured Output. Here is a reference code (original doc) which OpenAI provides for streaming:
```python
# truncated imports and initial setup
with client.beta.chat.completions.stream(
  model=""gpt-4o"",
  messages=[
      {""role"": ""system"", ""content"": ""Extract entities from the input text""},
      {
          ""role"": ""user"",
          ""content"": ""The quick brown fox jumps over the lazy dog with piercing blue eyes"",
      },
  ],
  response_format=EntitiesModel,
) as stream",https://github.com/BerriAI/litellm/issues/7374
[],benign,github,[Bug]: Requests to azure/gpt-4o Not Logged in LiteLLM_SpendLogs After Upgrade to 1.48.17-stable,"### What happened?



**Issue Summary:**
After upgrading from 1.44.7 to 1.48.17-stable, requests to `azure/gpt-4o` are no longer logged in `LiteLLM_SpendLogs`, while other models are unaffected.

**Details:**
From some preliminary investigation, I **suspect** the issue might be related to the `cost_per_token` function in `litellm/llms/AzureOpenAI/cost_calculation.py`. This is just my guess to help in troubleshooting the root cause. 

The function calls `get_model_info`, and in the case of `azure/gpt-4o`, it tries to fetch the model info from `model_prices_and_context_window_backup.json`. However, when the model is `azure/gpt-4o`, the API response looks like this:
```python
ChatCompletion(id='chatcmpl-XXXXX', choices=[Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content=""In twilight's gentle, fading light,\nWhere day and night embrace,\nThe world turns soft, the stars ignite,\nIn heaven's vast, calm space.\n\nWhispers of the evening breeze,\nDance through the fields of green,\nAmong the rustling, swaying trees,\nA tranquil, silver sheen.\n\nNight arrives on velvet wings,\nWith dreams in soft array,\nAnd in the hush, the heart now sings,\nOf promises made at day."", refusal=None, role='assistant', function_call=None, tool_calls=None))], created=1728644164, model='gpt-4o-2024-05-13', object='chat.completion', service_tier=None, system_fingerprint='fp_xxxxxxxxxx', usage=CompletionUsage(completion_tokens=88, prompt_tokens=17, total_tokens=105), prompt_filter_results=[{'prompt_index': 0, 'content_filter_results': {'jailbreak': {'filtered': False, 'detected': False}}}])
```

The response shows `model='gpt-4o-2024-05-13'`, which could cause `get_model_info` to query `azure/gpt-4o-2024-05-13` instead of `azure/gpt-4o`. However, `model_prices_and_context_window_backup.json` doesn't contain `azure/gpt-4o-2024-05-13`, so `cost_per_token` cannot correctly retrieve the `input_cost_per_token` and `output_cost_per_token`, resulting ",https://github.com/BerriAI/litellm/issues/6164
